beach_name,collection_date,site_name,e_coli,Date,is_outlier
Marie Curtis Park East Beach,2015-08-04,30,90,2015-08-04,Normal
Sunnyside Beach,2015-08-04,17,90,2015-08-04,Normal
Sunnyside Beach,2015-08-04,18,10,2015-08-04,Normal
Sunnyside Beach,2015-08-04,19,100,2015-08-04,Normal
Sunnyside Beach,2015-08-04,20,30,2015-08-04,Normal
Sunnyside Beach,2015-08-04,21,30,2015-08-04,Normal
Sunnyside Beach,2015-08-04,22,10,2015-08-04,Normal
Marie Curtis Park East Beach,2015-08-03,29,150,2015-08-03,Normal
Marie Curtis Park East Beach,2015-08-03,33,100,2015-08-03,Normal
Marie Curtis Park East Beach,2015-08-03,32,120,2015-08-03,Normal
Marie Curtis Park East Beach,2015-08-03,31,140,2015-08-03,Normal
Marie Curtis Park East Beach,2015-08-03,30,60,2015-08-03,Normal
Sunnyside Beach,2015-08-03,17,10,2015-08-03,Normal
Sunnyside Beach,2015-08-03,18,130,2015-08-03,Normal
Sunnyside Beach,2015-08-03,19,60,2015-08-03,Normal
Sunnyside Beach,2015-08-03,20,140,2015-08-03,Normal
Sunnyside Beach,2015-08-03,21,100,2015-08-03,Normal
Sunnyside Beach,2015-08-03,22,50,2015-08-03,Normal
Marie Curtis Park East Beach,2015-08-02,29,40,2015-08-02,Normal
Marie Curtis Park East Beach,2015-08-02,33,30,2015-08-02,Normal
Marie Curtis Park East Beach,2015-08-02,32,20,2015-08-02,Normal
Marie Curtis Park East Beach,2015-08-02,31,50,2015-08-02,Normal
Marie Curtis Park East Beach,2015-08-02,30,50,2015-08-02,Normal
Sunnyside Beach,2015-08-02,17,20,2015-08-02,Normal
Sunnyside Beach,2015-08-02,18,30,2015-08-02,Normal
Sunnyside Beach,2015-08-02,19,20,2015-08-02,Normal
Sunnyside Beach,2015-08-02,20,40,2015-08-02,Normal
Sunnyside Beach,2015-08-02,21,150,2015-08-02,Normal
Sunnyside Beach,2015-08-02,22,10,2015-08-02,Normal
Marie Curtis Park East Beach,2015-08-01,29,10,2015-08-01,Normal
Marie Curtis Park East Beach,2015-08-01,33,30,2015-08-01,Normal
Marie Curtis Park East Beach,2015-08-01,32,10,2015-08-01,Normal
Marie Curtis Park East Beach,2015-08-01,31,10,2015-08-01,Normal
Marie Curtis Park East Beach,2015-08-01,30,20,2015-08-01,Normal
Sunnyside Beach,2015-08-01,17,30,2015-08-01,Normal
Sunnyside Beach,2015-08-01,18,30,2015-08-01,Normal
Sunnyside Beach,2015-08-01,19,20,2015-08-01,Normal
Sunnyside Beach,2015-08-01,20,60,2015-08-01,Normal
Sunnyside Beach,2015-08-01,21,90,2015-08-01,Normal
Sunnyside Beach,2015-08-01,22,20,2015-08-01,Normal
Marie Curtis Park East Beach,2015-07-31,29,10,2015-07-31,Normal
Marie Curtis Park East Beach,2015-07-31,33,10,2015-07-31,Normal
Marie Curtis Park East Beach,2015-07-31,32,10,2015-07-31,Normal
Marie Curtis Park East Beach,2015-07-31,31,10,2015-07-31,Normal
Marie Curtis Park East Beach,2015-07-31,30,10,2015-07-31,Normal
Sunnyside Beach,2015-07-31,23,60,2015-07-31,Normal
Sunnyside Beach,2015-07-31,17,50,2015-07-31,Normal
Sunnyside Beach,2015-07-31,18,80,2015-07-31,Normal
Sunnyside Beach,2015-07-31,19,80,2015-07-31,Normal
Sunnyside Beach,2015-07-31,20,40,2015-07-31,Normal
Sunnyside Beach,2015-07-31,21,40,2015-07-31,Normal
Sunnyside Beach,2015-07-31,22,60,2015-07-31,Normal
Marie Curtis Park East Beach,2015-07-30,29,110,2015-07-30,Normal
Marie Curtis Park East Beach,2015-07-30,33,120,2015-07-30,Normal
Marie Curtis Park East Beach,2015-07-30,32,190,2015-07-30,Normal
Marie Curtis Park East Beach,2015-07-30,31,170,2015-07-30,Normal
Marie Curtis Park East Beach,2015-07-30,30,270,2015-07-30,Normal
Sunnyside Beach,2015-07-30,17,50,2015-07-30,Normal
Sunnyside Beach,2015-07-30,18,50,2015-07-30,Normal
Sunnyside Beach,2015-07-30,19,120,2015-07-30,Normal
Sunnyside Beach,2015-07-30,20,100,2015-07-30,Normal
Sunnyside Beach,2015-07-30,21,70,2015-07-30,Normal
Sunnyside Beach,2015-07-30,22,30,2015-07-30,Normal
Marie Curtis Park East Beach,2015-07-29,29,10,2015-07-29,Normal
Marie Curtis Park East Beach,2015-07-29,33,10,2015-07-29,Normal
Marie Curtis Park East Beach,2015-07-29,32,10,2015-07-29,Normal
Marie Curtis Park East Beach,2015-07-29,31,20,2015-07-29,Normal
Marie Curtis Park East Beach,2015-07-29,30,10,2015-07-29,Normal
Sunnyside Beach,2015-07-29,17,30,2015-07-29,Normal
Sunnyside Beach,2015-07-29,18,30,2015-07-29,Normal
Sunnyside Beach,2015-07-29,19,80,2015-07-29,Normal
Sunnyside Beach,2015-07-29,20,130,2015-07-29,Normal
Sunnyside Beach,2015-07-29,21,50,2015-07-29,Normal
Sunnyside Beach,2015-07-29,22,10,2015-07-29,Normal
Marie Curtis Park East Beach,2015-07-28,29,300,2015-07-28,Normal
Marie Curtis Park East Beach,2015-07-28,33,310,2015-07-28,Normal
Marie Curtis Park East Beach,2015-07-28,32,300,2015-07-28,Normal
Marie Curtis Park East Beach,2015-07-28,31,550,2015-07-28,Normal
Marie Curtis Park East Beach,2015-07-28,30,400,2015-07-28,Normal
Sunnyside Beach,2015-07-28,17,20,2015-07-28,Normal
Sunnyside Beach,2015-07-28,18,40,2015-07-28,Normal
Sunnyside Beach,2015-07-28,19,20,2015-07-28,Normal
Sunnyside Beach,2015-07-28,20,10,2015-07-28,Normal
Sunnyside Beach,2015-07-28,21,70,2015-07-28,Normal
Sunnyside Beach,2015-07-28,22,10,2015-07-28,Normal
Marie Curtis Park East Beach,2015-07-27,29,10,2015-07-27,Normal
Marie Curtis Park East Beach,2015-07-27,33,10,2015-07-27,Normal
Marie Curtis Park East Beach,2015-07-27,32,10,2015-07-27,Normal
Marie Curtis Park East Beach,2015-07-27,31,10,2015-07-27,Normal
Marie Curtis Park East Beach,2015-07-27,30,10,2015-07-27,Normal
Sunnyside Beach,2015-07-27,17,10,2015-07-27,Normal
Sunnyside Beach,2015-07-27,18,30,2015-07-27,Normal
Sunnyside Beach,2015-07-27,19,20,2015-07-27,Normal
Sunnyside Beach,2015-07-27,20,10,2015-07-27,Normal
Sunnyside Beach,2015-07-27,21,10,2015-07-27,Normal
Sunnyside Beach,2015-07-27,22,10,2015-07-27,Normal
Marie Curtis Park East Beach,2015-07-26,29,10,2015-07-26,Normal
Marie Curtis Park East Beach,2015-07-26,33,10,2015-07-26,Normal
Marie Curtis Park East Beach,2015-07-26,32,10,2015-07-26,Normal
Marie Curtis Park East Beach,2015-07-26,31,10,2015-07-26,Normal
Marie Curtis Park East Beach,2015-07-26,30,10,2015-07-26,Normal
Sunnyside Beach,2015-07-26,17,110,2015-07-26,Normal
Sunnyside Beach,2015-07-26,18,110,2015-07-26,Normal
Sunnyside Beach,2015-07-26,19,130,2015-07-26,Normal
Sunnyside Beach,2015-07-26,20,110,2015-07-26,Normal
Sunnyside Beach,2015-07-26,21,40,2015-07-26,Normal
Sunnyside Beach,2015-07-26,22,80,2015-07-26,Normal
Marie Curtis Park East Beach,2015-07-25,29,120,2015-07-25,Normal
Marie Curtis Park East Beach,2015-07-25,33,60,2015-07-25,Normal
Marie Curtis Park East Beach,2015-07-25,32,40,2015-07-25,Normal
Marie Curtis Park East Beach,2015-07-25,31,30,2015-07-25,Normal
Marie Curtis Park East Beach,2015-07-25,30,30,2015-07-25,Normal
Sunnyside Beach,2015-07-25,17,370,2015-07-25,Normal
Sunnyside Beach,2015-07-25,18,320,2015-07-25,Normal
Sunnyside Beach,2015-07-25,19,360,2015-07-25,Normal
Sunnyside Beach,2015-07-25,20,190,2015-07-25,Normal
Sunnyside Beach,2015-07-25,21,130,2015-07-25,Normal
Sunnyside Beach,2015-07-25,22,160,2015-07-25,Normal
Marie Curtis Park East Beach,2015-07-24,29,10,2015-07-24,Normal
Marie Curtis Park East Beach,2015-07-24,33,30,2015-07-24,Normal
Marie Curtis Park East Beach,2015-07-24,32,50,2015-07-24,Normal
Marie Curtis Park East Beach,2015-07-24,31,60,2015-07-24,Normal
Marie Curtis Park East Beach,2015-07-24,30,10,2015-07-24,Normal
Sunnyside Beach,2015-07-24,23,10,2015-07-24,Normal
Sunnyside Beach,2015-07-24,17,10,2015-07-24,Normal
Sunnyside Beach,2015-07-24,18,10,2015-07-24,Normal
Sunnyside Beach,2015-07-24,19,30,2015-07-24,Normal
Sunnyside Beach,2015-07-24,20,10,2015-07-24,Normal
Sunnyside Beach,2015-07-24,21,10,2015-07-24,Normal
Sunnyside Beach,2015-07-24,22,210,2015-07-24,Normal
Marie Curtis Park East Beach,2015-07-23,29,20,2015-07-23,Normal
Marie Curtis Park East Beach,2015-07-23,33,10,2015-07-23,Normal
Marie Curtis Park East Beach,2015-07-23,32,20,2015-07-23,Normal
Marie Curtis Park East Beach,2015-07-23,31,10,2015-07-23,Normal
Marie Curtis Park East Beach,2015-07-23,30,10,2015-07-23,Normal
Sunnyside Beach,2015-07-23,17,10,2015-07-23,Normal
Sunnyside Beach,2015-07-23,18,10,2015-07-23,Normal
Sunnyside Beach,2015-07-23,19,40,2015-07-23,Normal
Sunnyside Beach,2015-07-23,20,20,2015-07-23,Normal
Sunnyside Beach,2015-07-23,21,10,2015-07-23,Normal
Sunnyside Beach,2015-07-23,22,10,2015-07-23,Normal
Marie Curtis Park East Beach,2015-07-22,29,10,2015-07-22,Normal
Marie Curtis Park East Beach,2015-07-22,33,10,2015-07-22,Normal
Marie Curtis Park East Beach,2015-07-22,32,10,2015-07-22,Normal
Marie Curtis Park East Beach,2015-07-22,31,20,2015-07-22,Normal
Marie Curtis Park East Beach,2015-07-22,30,10,2015-07-22,Normal
Sunnyside Beach,2015-07-22,17,10,2015-07-22,Normal
Sunnyside Beach,2015-07-22,18,10,2015-07-22,Normal
Sunnyside Beach,2015-07-22,19,10,2015-07-22,Normal
Sunnyside Beach,2015-07-22,20,10,2015-07-22,Normal
Sunnyside Beach,2015-07-22,21,60,2015-07-22,Normal
Sunnyside Beach,2015-07-22,22,180,2015-07-22,Normal
Marie Curtis Park East Beach,2015-07-21,29,20,2015-07-21,Normal
Marie Curtis Park East Beach,2015-07-21,33,10,2015-07-21,Normal
Marie Curtis Park East Beach,2015-07-21,32,10,2015-07-21,Normal
Marie Curtis Park East Beach,2015-07-21,31,10,2015-07-21,Normal
Marie Curtis Park East Beach,2015-07-21,30,10,2015-07-21,Normal
Sunnyside Beach,2015-07-21,17,70,2015-07-21,Normal
Sunnyside Beach,2015-07-21,18,60,2015-07-21,Normal
Sunnyside Beach,2015-07-21,19,10,2015-07-21,Normal
Sunnyside Beach,2015-07-21,20,50,2015-07-21,Normal
Sunnyside Beach,2015-07-21,21,40,2015-07-21,Normal
Sunnyside Beach,2015-07-21,22,10,2015-07-21,Normal
Marie Curtis Park East Beach,2015-07-20,29,10,2015-07-20,Normal
Marie Curtis Park East Beach,2015-07-20,33,10,2015-07-20,Normal
Marie Curtis Park East Beach,2015-07-20,32,50,2015-07-20,Normal
Marie Curtis Park East Beach,2015-07-20,31,20,2015-07-20,Normal
Marie Curtis Park East Beach,2015-07-20,30,10,2015-07-20,Normal
Sunnyside Beach,2015-07-20,17,10,2015-07-20,Normal
Sunnyside Beach,2015-07-20,18,10,2015-07-20,Normal
Sunnyside Beach,2015-07-20,19,30,2015-07-20,Normal
Sunnyside Beach,2015-07-20,20,10,2015-07-20,Normal
Sunnyside Beach,2015-07-20,21,20,2015-07-20,Normal
Sunnyside Beach,2015-07-20,22,10,2015-07-20,Normal
Marie Curtis Park East Beach,2015-07-19,29,120,2015-07-19,Normal
Marie Curtis Park East Beach,2015-07-19,33,80,2015-07-19,Normal
Marie Curtis Park East Beach,2015-07-19,32,150,2015-07-19,Normal
Marie Curtis Park East Beach,2015-07-19,31,80,2015-07-19,Normal
Marie Curtis Park East Beach,2015-07-19,30,110,2015-07-19,Normal
Sunnyside Beach,2015-07-19,19,60,2015-07-19,Normal
Sunnyside Beach,2015-07-19,17,140,2015-07-19,Normal
Sunnyside Beach,2015-07-19,18,50,2015-07-19,Normal
Sunnyside Beach,2015-07-19,20,40,2015-07-19,Normal
Sunnyside Beach,2015-07-19,21,30,2015-07-19,Normal
Sunnyside Beach,2015-07-19,22,60,2015-07-19,Normal
Marie Curtis Park East Beach,2015-07-18,29,10,2015-07-18,Normal
Marie Curtis Park East Beach,2015-07-18,33,10,2015-07-18,Normal
Marie Curtis Park East Beach,2015-07-18,32,10,2015-07-18,Normal
Marie Curtis Park East Beach,2015-07-18,31,10,2015-07-18,Normal
Marie Curtis Park East Beach,2015-07-18,30,10,2015-07-18,Normal
Sunnyside Beach,2015-07-18,19,100,2015-07-18,Normal
Sunnyside Beach,2015-07-18,17,60,2015-07-18,Normal
Sunnyside Beach,2015-07-18,18,110,2015-07-18,Normal
Sunnyside Beach,2015-07-18,20,70,2015-07-18,Normal
Sunnyside Beach,2015-07-18,21,50,2015-07-18,Normal
Sunnyside Beach,2015-07-18,22,90,2015-07-18,Normal
Marie Curtis Park East Beach,2015-07-17,29,60,2015-07-17,Normal
Marie Curtis Park East Beach,2015-07-17,33,40,2015-07-17,Normal
Marie Curtis Park East Beach,2015-07-17,32,20,2015-07-17,Normal
Marie Curtis Park East Beach,2015-07-17,31,10,2015-07-17,Normal
Marie Curtis Park East Beach,2015-07-17,30,90,2015-07-17,Normal
Sunnyside Beach,2015-07-17,19,10,2015-07-17,Normal
Sunnyside Beach,2015-07-17,17,20,2015-07-17,Normal
Sunnyside Beach,2015-07-17,18,30,2015-07-17,Normal
Sunnyside Beach,2015-07-17,20,20,2015-07-17,Normal
Sunnyside Beach,2015-07-17,21,20,2015-07-17,Normal
Sunnyside Beach,2015-07-17,22,30,2015-07-17,Normal
Marie Curtis Park East Beach,2015-07-16,29,10,2015-07-16,Normal
Marie Curtis Park East Beach,2015-07-16,33,10,2015-07-16,Normal
Marie Curtis Park East Beach,2015-07-16,32,10,2015-07-16,Normal
Marie Curtis Park East Beach,2015-07-16,31,10,2015-07-16,Normal
Marie Curtis Park East Beach,2015-07-16,30,10,2015-07-16,Normal
Sunnyside Beach,2015-07-16,19,60,2015-07-16,Normal
Sunnyside Beach,2015-07-16,17,70,2015-07-16,Normal
Sunnyside Beach,2015-07-16,18,140,2015-07-16,Normal
Sunnyside Beach,2015-07-16,20,80,2015-07-16,Normal
Sunnyside Beach,2015-07-16,21,80,2015-07-16,Normal
Sunnyside Beach,2015-07-16,22,100,2015-07-16,Normal
Marie Curtis Park East Beach,2015-07-15,29,1100,2015-07-15,Normal
Marie Curtis Park East Beach,2015-07-15,33,1100,2015-07-15,Normal
Marie Curtis Park East Beach,2015-07-15,32,1300,2015-07-15,Normal
Marie Curtis Park East Beach,2015-07-15,31,1200,2015-07-15,Normal
Marie Curtis Park East Beach,2015-07-15,30,990,2015-07-15,Normal
Sunnyside Beach,2015-07-15,19,50,2015-07-15,Normal
Sunnyside Beach,2015-07-15,17,70,2015-07-15,Normal
Sunnyside Beach,2015-07-15,18,190,2015-07-15,Normal
Sunnyside Beach,2015-07-15,20,170,2015-07-15,Normal
Sunnyside Beach,2015-07-15,21,610,2015-07-15,Normal
Sunnyside Beach,2015-07-15,22,70,2015-07-15,Normal
Sunnyside Beach,2015-07-14,19,10,2015-07-14,Normal
Sunnyside Beach,2015-07-14,17,20,2015-07-14,Normal
Sunnyside Beach,2015-07-14,18,20,2015-07-14,Normal
Sunnyside Beach,2015-07-14,20,10,2015-07-14,Normal
Sunnyside Beach,2015-07-14,21,10,2015-07-14,Normal
Sunnyside Beach,2015-07-14,22,20,2015-07-14,Normal
Marie Curtis Park East Beach,2015-07-13,29,10,2015-07-13,Normal
Marie Curtis Park East Beach,2015-07-13,33,10,2015-07-13,Normal
Marie Curtis Park East Beach,2015-07-13,32,10,2015-07-13,Normal
Marie Curtis Park East Beach,2015-07-13,31,10,2015-07-13,Normal
Marie Curtis Park East Beach,2015-07-13,30,10,2015-07-13,Normal
Sunnyside Beach,2015-07-13,19,10,2015-07-13,Normal
Sunnyside Beach,2015-07-13,17,10,2015-07-13,Normal
Sunnyside Beach,2015-07-13,18,10,2015-07-13,Normal
Sunnyside Beach,2015-07-13,20,10,2015-07-13,Normal
Sunnyside Beach,2015-07-13,21,10,2015-07-13,Normal
Sunnyside Beach,2015-07-13,22,10,2015-07-13,Normal
Marie Curtis Park East Beach,2015-07-12,29,30,2015-07-12,Normal
Marie Curtis Park East Beach,2015-07-12,33,10,2015-07-12,Normal
Marie Curtis Park East Beach,2015-07-12,32,30,2015-07-12,Normal
Marie Curtis Park East Beach,2015-07-12,31,40,2015-07-12,Normal
Marie Curtis Park East Beach,2015-07-12,30,30,2015-07-12,Normal
Sunnyside Beach,2015-07-12,19,110,2015-07-12,Normal
Sunnyside Beach,2015-07-12,17,140,2015-07-12,Normal
Sunnyside Beach,2015-07-12,18,80,2015-07-12,Normal
Sunnyside Beach,2015-07-12,20,50,2015-07-12,Normal
Sunnyside Beach,2015-07-12,21,260,2015-07-12,Normal
Sunnyside Beach,2015-07-12,22,240,2015-07-12,Normal
Marie Curtis Park East Beach,2015-07-11,29,30,2015-07-11,Normal
Marie Curtis Park East Beach,2015-07-11,33,230,2015-07-11,Normal
Marie Curtis Park East Beach,2015-07-11,32,200,2015-07-11,Normal
Marie Curtis Park East Beach,2015-07-11,31,160,2015-07-11,Normal
Marie Curtis Park East Beach,2015-07-11,30,40,2015-07-11,Normal
Sunnyside Beach,2015-07-11,19,70,2015-07-11,Normal
Sunnyside Beach,2015-07-11,17,30,2015-07-11,Normal
Sunnyside Beach,2015-07-11,18,10,2015-07-11,Normal
Sunnyside Beach,2015-07-11,20,10,2015-07-11,Normal
Sunnyside Beach,2015-07-11,21,40,2015-07-11,Normal
Sunnyside Beach,2015-07-11,22,20,2015-07-11,Normal
Marie Curtis Park East Beach,2015-07-10,29,450,2015-07-10,Normal
Marie Curtis Park East Beach,2015-07-10,33,180,2015-07-10,Normal
Marie Curtis Park East Beach,2015-07-10,32,120,2015-07-10,Normal
Marie Curtis Park East Beach,2015-07-10,31,200,2015-07-10,Normal
Marie Curtis Park East Beach,2015-07-10,30,360,2015-07-10,Normal
Sunnyside Beach,2015-07-10,19,10,2015-07-10,Normal
Sunnyside Beach,2015-07-10,17,10,2015-07-10,Normal
Sunnyside Beach,2015-07-10,18,10,2015-07-10,Normal
Sunnyside Beach,2015-07-10,20,10,2015-07-10,Normal
Sunnyside Beach,2015-07-10,21,40,2015-07-10,Normal
Sunnyside Beach,2015-07-10,22,20,2015-07-10,Normal
Marie Curtis Park East Beach,2015-07-09,29,170,2015-07-09,Normal
Marie Curtis Park East Beach,2015-07-09,33,190,2015-07-09,Normal
Marie Curtis Park East Beach,2015-07-09,32,120,2015-07-09,Normal
Marie Curtis Park East Beach,2015-07-09,31,80,2015-07-09,Normal
Marie Curtis Park East Beach,2015-07-09,30,100,2015-07-09,Normal
Sunnyside Beach,2015-07-09,19,60,2015-07-09,Normal
Sunnyside Beach,2015-07-09,17,10,2015-07-09,Normal
Sunnyside Beach,2015-07-09,18,40,2015-07-09,Normal
Sunnyside Beach,2015-07-09,20,40,2015-07-09,Normal
Sunnyside Beach,2015-07-09,21,80,2015-07-09,Normal
Sunnyside Beach,2015-07-09,22,110,2015-07-09,Normal
Marie Curtis Park East Beach,2015-07-08,29,1200,2015-07-08,Normal
Marie Curtis Park East Beach,2015-07-08,33,980,2015-07-08,Normal
Marie Curtis Park East Beach,2015-07-08,32,1100,2015-07-08,Normal
Marie Curtis Park East Beach,2015-07-08,31,1100,2015-07-08,Normal
Marie Curtis Park East Beach,2015-07-08,30,1300,2015-07-08,Normal
Sunnyside Beach,2015-07-08,19,130,2015-07-08,Normal
Sunnyside Beach,2015-07-08,17,200,2015-07-08,Normal
Sunnyside Beach,2015-07-08,18,120,2015-07-08,Normal
Sunnyside Beach,2015-07-08,20,60,2015-07-08,Normal
Sunnyside Beach,2015-07-08,21,160,2015-07-08,Normal
Sunnyside Beach,2015-07-08,22,180,2015-07-08,Normal
Marie Curtis Park East Beach,2015-07-07,29,70,2015-07-07,Normal
Marie Curtis Park East Beach,2015-07-07,33,90,2015-07-07,Normal
Marie Curtis Park East Beach,2015-07-07,32,40,2015-07-07,Normal
Marie Curtis Park East Beach,2015-07-07,31,90,2015-07-07,Normal
Marie Curtis Park East Beach,2015-07-07,30,90,2015-07-07,Normal
Sunnyside Beach,2015-07-07,19,20,2015-07-07,Normal
Sunnyside Beach,2015-07-07,17,10,2015-07-07,Normal
Sunnyside Beach,2015-07-07,18,10,2015-07-07,Normal
Sunnyside Beach,2015-07-07,20,20,2015-07-07,Normal
Sunnyside Beach,2015-07-07,21,30,2015-07-07,Normal
Sunnyside Beach,2015-07-07,22,30,2015-07-07,Normal
Marie Curtis Park East Beach,2015-07-06,29,20,2015-07-06,Normal
Marie Curtis Park East Beach,2015-07-06,33,50,2015-07-06,Normal
Marie Curtis Park East Beach,2015-07-06,32,20,2015-07-06,Normal
Marie Curtis Park East Beach,2015-07-06,31,40,2015-07-06,Normal
Marie Curtis Park East Beach,2015-07-06,30,40,2015-07-06,Normal
Sunnyside Beach,2015-07-06,19,200,2015-07-06,Normal
Sunnyside Beach,2015-07-06,17,130,2015-07-06,Normal
Sunnyside Beach,2015-07-06,18,160,2015-07-06,Normal
Sunnyside Beach,2015-07-06,20,200,2015-07-06,Normal
Sunnyside Beach,2015-07-06,21,130,2015-07-06,Normal
Sunnyside Beach,2015-07-06,22,290,2015-07-06,Normal
Marie Curtis Park East Beach,2015-07-05,29,20,2015-07-05,Normal
Marie Curtis Park East Beach,2015-07-05,33,10,2015-07-05,Normal
Marie Curtis Park East Beach,2015-07-05,32,20,2015-07-05,Normal
Marie Curtis Park East Beach,2015-07-05,31,30,2015-07-05,Normal
Marie Curtis Park East Beach,2015-07-05,30,30,2015-07-05,Normal
Sunnyside Beach,2015-07-05,19,30,2015-07-05,Normal
Sunnyside Beach,2015-07-05,17,10,2015-07-05,Normal
Sunnyside Beach,2015-07-05,18,30,2015-07-05,Normal
Sunnyside Beach,2015-07-05,20,10,2015-07-05,Normal
Sunnyside Beach,2015-07-05,21,30,2015-07-05,Normal
Sunnyside Beach,2015-07-05,22,20,2015-07-05,Normal
Marie Curtis Park East Beach,2015-07-04,29,10,2015-07-04,Normal
Marie Curtis Park East Beach,2015-07-04,33,20,2015-07-04,Normal
Marie Curtis Park East Beach,2015-07-04,32,40,2015-07-04,Normal
Marie Curtis Park East Beach,2015-07-04,31,40,2015-07-04,Normal
Marie Curtis Park East Beach,2015-07-04,30,40,2015-07-04,Normal
Sunnyside Beach,2015-07-04,19,50,2015-07-04,Normal
Sunnyside Beach,2015-07-04,17,20,2015-07-04,Normal
Sunnyside Beach,2015-07-04,18,20,2015-07-04,Normal
Sunnyside Beach,2015-07-04,20,10,2015-07-04,Normal
Sunnyside Beach,2015-07-04,21,10,2015-07-04,Normal
Sunnyside Beach,2015-07-04,22,30,2015-07-04,Normal
Marie Curtis Park East Beach,2015-07-03,29,130,2015-07-03,Normal
Marie Curtis Park East Beach,2015-07-03,33,80,2015-07-03,Normal
Marie Curtis Park East Beach,2015-07-03,32,90,2015-07-03,Normal
Marie Curtis Park East Beach,2015-07-03,31,160,2015-07-03,Normal
Marie Curtis Park East Beach,2015-07-03,30,70,2015-07-03,Normal
Sunnyside Beach,2015-07-03,19,10,2015-07-03,Normal
Sunnyside Beach,2015-07-03,17,20,2015-07-03,Normal
Sunnyside Beach,2015-07-03,18,20,2015-07-03,Normal
Sunnyside Beach,2015-07-03,20,90,2015-07-03,Normal
Sunnyside Beach,2015-07-03,21,80,2015-07-03,Normal
Sunnyside Beach,2015-07-03,22,20,2015-07-03,Normal
Marie Curtis Park East Beach,2015-07-02,29,10,2015-07-02,Normal
Marie Curtis Park East Beach,2015-07-02,33,10,2015-07-02,Normal
Marie Curtis Park East Beach,2015-07-02,32,10,2015-07-02,Normal
Marie Curtis Park East Beach,2015-07-02,31,10,2015-07-02,Normal
Marie Curtis Park East Beach,2015-07-02,30,10,2015-07-02,Normal
Sunnyside Beach,2015-07-02,19,10,2015-07-02,Normal
Sunnyside Beach,2015-07-02,17,100,2015-07-02,Normal
Sunnyside Beach,2015-07-02,18,70,2015-07-02,Normal
Sunnyside Beach,2015-07-02,20,10,2015-07-02,Normal
Sunnyside Beach,2015-07-02,21,10,2015-07-02,Normal
Sunnyside Beach,2015-07-02,22,40,2015-07-02,Normal
Marie Curtis Park East Beach,2015-07-01,29,120,2015-07-01,Normal
Marie Curtis Park East Beach,2015-07-01,33,200,2015-07-01,Normal
Marie Curtis Park East Beach,2015-07-01,32,180,2015-07-01,Normal
Marie Curtis Park East Beach,2015-07-01,31,170,2015-07-01,Normal
Marie Curtis Park East Beach,2015-07-01,30,310,2015-07-01,Normal
Sunnyside Beach,2015-07-01,19,150,2015-07-01,Normal
Sunnyside Beach,2015-07-01,17,120,2015-07-01,Normal
Sunnyside Beach,2015-07-01,18,80,2015-07-01,Normal
Sunnyside Beach,2015-07-01,20,300,2015-07-01,Normal
